"ParkCode","ParkName","CategoryName","Order","Family","SciName","CommonNames","Occurrence","Nativeness","Abundance","ParkTags","ElevationRange","TaxaGroup"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Gentianales","Rubiaceae","Houstonia longifolia var. longifolia","Northern Longleaf Summer Bluet","Present","Native","Uncommon","Elevation Range: Wide Range; Life form: Perennial Herb; Park Rank: Park uncommon; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot","Wide Range","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Gentianales","Rubiaceae","Houstonia purpurea","Venus' Pride","Present","Native","Common","Elevation Range: Low to Mid; Habitat: terrestrial; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: May, June, July","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Gentianales","Rubiaceae","Houstonia pusilla","Tiny Bluet","Present","Native","Rare","Elevation Range: Low; Life form: Annual herb; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative; Bloom Time: March, April","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Gentianales","Rubiaceae","Houstonia serpyllifolia","Thymeleaf Bluet","Present","Native","Common","Elevation Range: Wide Range; Habitat: terrestrial; Life form: Perennial Herb; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative; Bloom Time: May, June, July, August","Wide Range","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Gentianales","Rubiaceae","Houstonia tenuifolia","Longleaf Summer Bluet","Present","Native","Unknown","Elevation Range: Low to Mid; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: June, July","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Gentianales","Rubiaceae","Mitchella repens","Partridgeberry","Present","Native","Abundant","Elevation Range: Low to Mid; Life form: Subshrub; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: May, June","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Geraniales","Geraniaceae","Erodium cicutarium","Redstem Stork's Bill","Present","Non-native","Rare","Elevation Range: Low; Life form: Winter Annual; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Geraniales","Geraniaceae","Geranium carolinianum","Carolina Geranium","Present","Native","Uncommon","Elevation Range: Low; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: March, April, May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Geraniales","Geraniaceae","Geranium carolinianum var. carolinianum","Carolina Geranium","Present","Native","Uncommon","Elevation Range: Low to Mid; Life form: Winter Annual; Park Rank: Park uncommon; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: March, April, May, June","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Geraniales","Geraniaceae","Geranium carolinianum var. confertiflorum","Carolina Geranium","Present","Native","Unknown","Elevation Range: Low; Life form: Winter Annual; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: March, April, May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Geraniales","Geraniaceae","Geranium columbinum","Longstalk Cranesbill","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Winter Annual; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: May, June, July","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Geraniales","Geraniaceae","Geranium maculatum","Wild Geranium","Present","Native","Common","Elevation Range: Low to Mid; Habitat: terrestrial; Life form: Perennial Herb; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: April, May","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Geraniales","Geraniaceae","Geranium molle","Dovefoot Geranium","Present","Non-native","Uncommon","Elevation Range: Mid; Life form: Winter Annual; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May, June","Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Geraniales","Geraniaceae","Geranium sibiricum","Siberian Crane's-bill","Present","Non-native","Unknown","Elevation Range: Low; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: July, August, September","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Geraniales","Geraniaceae","Geranium thunbergii","Thunberg's Geranium","Present","Non-native","Rare","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Hymenophyllales","Hymenophyllaceae","Crepidomanes intricatum","Weft Fern","Present","Native","Rare","Elevation Range: Mid; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Ferns & Allies","Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Hymenophyllales","Hymenophyllaceae","Didymoglossum petersii","Dwarf Bristle Fern","Present","Native","Rare","Elevation Range: Low; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Ferns & Allies; Wetland Status: Facultative","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Hymenophyllales","Hymenophyllaceae","Hymenophyllum tayloriae","Taylor's Filmy Fern","Present","Native","Rare","Elevation Range: Mid; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Ferns & Allies","Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Isoetales","Isoetaceae","Isoetes appalachiana","Appalachian Quillwort","Present","Native","Rare","Elevation Range: Low; Life form: Other; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Ferns & Allies; Wetland Status: Obligate Wetland","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Isoetales","Isoetaceae","Isoetes engelmannii","Appalachain Quillwort","Present","Native","Rare","Elevation Range: Low; Taxa Group: Vascular-plant; Taxa Subcategory: Ferns & Allies","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Isoetales","Isoetaceae","Isoetes valida","Strong Quillwort","Present","Native","Rare","Elevation Range: Low; Life form: Other; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Ferns & Allies; Wetland Status: Obligate Wetland","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Acanthaceae","Justicia americana","American Water-willow","Present","Native","Uncommon","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park infrequent; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Obligate Wetland; Bloom Time: June, July, August, September","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Acanthaceae","Ruellia caroliniensis","Carolina Wild Petunia","Present","Native","Uncommon","Elevation Range: Low; Habitat: terrestrial; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: May, June, July, August, September","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Bignoniaceae","Bignonia capreolata","Crossvine","Present","Native","Common","Elevation Range: Low; Life form: Woody Vine; Park Rank: Park common; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative; Bloom Time: April, May","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Bignoniaceae","Campsis radicans","Trumpet Creeper","Present","Native","Uncommon","Elevation Range: Low; Life form: Woody Vine; Park Rank: Park uncommon; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative; Bloom Time: May, June, July","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Bignoniaceae","Catalpa speciosa","Northern Catalpa","Present","Non-native","Rare","Elevation Range: Low; Life form: Large Tree; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative; Bloom Time: May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Agastache nepetoides","Yellow Giant Hyssop","Present","Native","Rare","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: July, August, September","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Agastache scrophulariifolia","Purple Giant Hyssop","Present","Native","Rare","Elevation Range: Mid; Life form: Perennial Herb; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: July, August, September","Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Ajuga reptans","Common Bugle","Present","Non-native","Rare","Elevation Range: Homesites; Life form: Perennial Herb; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: March, April, May, June","Homesites","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Blephilia hirsuta","Hairy Pagoda-plant","Present","Native","Uncommon","Elevation Range: Low to Mid; Life form: Perennial Herb; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: June, July, August","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Callicarpa americana","American Beautyberry","Present","Native","Rare","Elevation Range: Low; Life form: Shrub; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: June, July","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Clinopodium calamintha","Lesser Calamint","Present","Non-native","Rare","Elevation Range: Low; Life form: Perennial Herb; Species Record Status: New to Park; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: June, July, August, September, October","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Clinopodium glabellum","Ozark Calamint","Present","Native","Rare","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: May, June, July, August","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Clinopodium gracile","Slender Wild Basil","Present","Non-native","Uncommon","Elevation Range: Low; Life form: Perennial Herb; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Clinopodium vulgare","Wild Basil","Present","Non-native","Rare","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: July, August, September, October","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Collinsonia canadensis","Richweed","Present","Native","Common","Elevation Range: Low to Mid; Habitat: terrestrial; Life form: Perennial Herb; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative; Bloom Time: August, September, October","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Collinsonia verticillata","Stoneroot","Present","Native","Rare","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: April, May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Cunila origanoides","Common Dittany","Present","Native","Rare","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: August, September","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Glechoma hederacea","Ground Ivy","Present","Non-native","Common","Elevation Range: Wide Range; Life form: Perennial Herb; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Facultative Upland; Bloom Time: March, April, May, June","Wide Range","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Hedeoma pulegioides","American False Pennyroyal","Present","Native","Uncommon","Elevation Range: Low to Mid; Life form: Annual herb; Park Rank: Park infrequent; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: July, August, September, October","Low to Mid","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Lamium amplexicaule var. amplexicaule","Henbit Deadnettle","Present","Non-native","Common","Elevation Range: Low; Life form: Annual herb; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: March, April, May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Lamium purpureum","Purple Deadnettle","Present","Non-native","Uncommon","Elevation Range: Low; Life form: Annual herb; Park Rank: Park infrequent; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: March, April, May, June","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Leonurus cardiaca","Common Motherwort","Present","Non-native","Rare","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Bloom Time: May, June, July, August","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Lycopus americanus","American Water Horehound","Present","Native","Rare","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park scarce; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Obligate Wetland; Bloom Time: July, August","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Lycopus uniflorus","Northern Bugleweed","Present","Native","Rare","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park rare; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Obligate Wetland; Bloom Time: July, August","Low","Vascular-plant"
"GRSM","Great Smoky Mountains National Park","Vascular Plant","Lamiales","Lamiaceae","Lycopus virginicus","Virginia Water Horehound","Present","Native","Uncommon","Elevation Range: Low; Life form: Perennial Herb; Park Rank: Park uncommon; Taxa Group: Vascular-plant; Taxa Subcategory: Dicot; Wetland Status: Obligate Wetland; Bloom Time: July, August","Low","Vascular-plant"
